algorithm,params,features,n_features,train_time,predict_time,mem_max,f1_weighted,balanced_accuracy,roc_auc_ovr_weighted,confusion_matrix
"KNeighborsClassifier(n_jobs=-1, n_neighbors=15)","OrderedDict([('n_neighbors', 15), ('p', 3)])","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.005274599999992802,0.001071873437500015,1917.13671875,0.5599608303075592,0.26214767156862745,0.7380724310662596,"[[  0   0   2   0   0   0]
 [  0   0   7   3   1   0]
 [  0   0 110  24   2   0]
 [  0   1  43  69  15   0]
 [  0   0  12  19   9   0]
 [  0   0   1   1   1   0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=15)","OrderedDict([('n_neighbors', 13), ('p', 2)])","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.004631099999997446,0.0005962884375000143,1918.83203125,0.5593747169127639,0.26386335784313725,0.7354085768214673,"[[  0   0   2   0   0   0]
 [  0   0   5   5   1   0]
 [  0   0 108  26   2   0]
 [  0   1  43  69  15   0]
 [  0   0  10  20  10   0]
 [  0   0   0   1   2   0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=15)","OrderedDict([('n_neighbors', 11), ('p', 2)])","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.0054923000000002276,0.0007229596874999799,1943.60546875,0.5370907553284602,0.2549019607843137,0.7305025959676074,"[[  0   0   2   0   0   0]
 [  0   0   5   5   1   0]
 [  0   0 106  28   2   0]
 [  0   0  47  64  17   0]
 [  0   0  12  18  10   0]
 [  0   0   0   1   2   0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=15)","OrderedDict([('n_neighbors', 11), ('p', 3)])","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.004323499999998148,0.0006519568749999927,1945.6953125,0.5445180914648091,0.2605238970588235,0.7314320720067988,"[[  0   0   2   0   0   0]
 [  0   0   5   5   1   0]
 [  0   0 104  31   1   0]
 [  0   1  46  67  14   0]
 [  0   0  12  17  11   0]
 [  0   0   2   0   1   0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=15)","OrderedDict([('n_neighbors', 3), ('p', 3)])","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.0045506999999958,0.0006800000000000139,1946.2734375,0.534852838532904,0.25481004901960785,0.729261067321819,"[[ 0  0  1  1  0  0]
 [ 1  0  4  5  1  0]
 [ 2  3 97 33  1  0]
 [ 0  2 45 66 15  0]
 [ 1  1  9 17 12  0]
 [ 0  0  1  0  2  0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=15)","OrderedDict([('n_neighbors', 9), ('p', 2)])","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.004253300000002014,0.0005397225000000283,1947.70703125,0.5343537292685265,0.26135110294117647,0.7141794430908451,"[[  0   0   2   0   0   0]
 [  0   0   5   5   1   0]
 [  0   0 100  34   2   0]
 [  0   0  48  65  15   0]
 [  0   0  12  15  13   0]
 [  0   0   2   0   1   0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=15)","OrderedDict([('n_neighbors', 3), ('p', 2)])","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.0044560000000046784,0.0005564053124999635,1949.8203125,0.5102682621946937,0.24618566176470588,0.731544172038463,"[[ 0  0  1  1  0  0]
 [ 1  0  4  5  1  0]
 [ 2  7 94 32  1  0]
 [ 0  1 49 59 18  1]
 [ 1  0  9 17 13  0]
 [ 0  0  0  1  2  0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=15)","OrderedDict([('n_neighbors', 5), ('p', 3)])","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.0045383000000072116,0.0006724124999999859,1951.3515625,0.5513632517057174,0.26686580882352945,0.7181078293479103,"[[ 0  0  2  0  0  0]
 [ 0  0  5  5  1  0]
 [ 0  3 96 36  1  0]
 [ 0  0 42 73 13  0]
 [ 0  0 10 17 13  0]
 [ 0  0  1  0  2  0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=15)","OrderedDict([('n_neighbors', 7), ('p', 3)])","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.0042938999999933,0.0006423018750000064,1952.734375,0.5376051376051376,0.26444546568627453,0.7204408954476933,"[[ 0  0  2  0  0  0]
 [ 0  0  5  4  2  0]
 [ 0  0 97 38  1  0]
 [ 0  1 45 67 15  0]
 [ 0  0 11 15 14  0]
 [ 0  0  1  0  2  0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=15)","OrderedDict([('n_neighbors', 5), ('p', 2)])","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.004814099999990162,0.0006332771874999921,1954.28125,0.5376954388312702,0.2595588235294118,0.7247481113799159,"[[  0   0   2   0   0   0]
 [  0   0   5   5   1   0]
 [  0   2 103  30   1   0]
 [  0   0  48  64  16   0]
 [  0   0  10  18  12   0]
 [  0   0   1   0   2   0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=15)","OrderedDict([('n_neighbors', 17), ('p', 2)])","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.004477199999996628,0.0006038190624999995,1955.8984375,0.5606298492269173,0.2605851715686274,0.7461342604598294,"[[  0   0   2   0   0   0]
 [  0   0   6   3   2   0]
 [  0   0 110  25   1   0]
 [  0   1  44  71  12   0]
 [  0   0  11  21   8   0]
 [  0   0   0   3   0   0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=15)","OrderedDict([('n_neighbors', 17), ('p', 3)])","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.004567600000001448,0.0006852643750000275,1957.41796875,0.5528132559264634,0.2577512254901961,0.74051352111059,"[[  0   0   2   0   0   0]
 [  0   0   7   3   1   0]
 [  0   0 113  21   2   0]
 [  0   1  48  66  13   0]
 [  0   0  12  20   8   0]
 [  0   0   0   2   1   0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=15)","OrderedDict([('n_neighbors', 9), ('p', 3)])","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.00417889999999943,0.0006792646874999697,1959.01171875,0.5317274751340425,0.2629901960784314,0.7216811156641935,"[[ 0  0  2  0  0  0]
 [ 0  0  5  5  1  0]
 [ 0  0 99 36  1  0]
 [ 0  0 50 64 14  0]
 [ 0  0 10 16 14  0]
 [ 0  0  2  0  1  0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=15)","OrderedDict([('n_neighbors', 7), ('p', 2)])","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.004518799999999601,0.0006789975000000226,1960.90234375,0.5547150321218258,0.26916360294117647,0.7260462540188314,"[[  0   0   2   0   0   0]
 [  0   0   5   5   1   0]
 [  0   0 100  34   2   0]
 [  0   1  43  71  13   0]
 [  0   0  11  16  13   0]
 [  0   0   0   1   2   0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=15)","OrderedDict([('n_neighbors', 13), ('p', 3)])","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.004405999999988808,0.0007127121874999532,1962.37109375,0.5633797914245446,0.2635263480392157,0.7367255526366726,"[[  0   0   2   0   0   0]
 [  0   0   6   4   1   0]
 [  0   0 109  26   1   0]
 [  0   1  42  71  14   0]
 [  0   0  13  18   9   0]
 [  0   0   1   0   2   0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=15)","OrderedDict([('n_neighbors', 15), ('p', 2)])","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.004271600000009812,0.0006038034374999945,1964.890625,0.5513138253170082,0.2583946078431372,0.7358636189986839,"[[  0   0   2   0   0   0]
 [  0   0   7   3   1   0]
 [  0   0 108  26   2   0]
 [  0   1  44  68  15   0]
 [  0   0  11  20   9   0]
 [  0   0   1   1   1   0]]"
