algorithm,params,features,n_features,train_time,predict_time,mem_max,f1,accuracy,roc_auc,confusion_matrix
<class 'sklearn.neighbors._classification.KNeighborsClassifier'>,"{'n_jobs': -1, 'n_neighbors': 5, 'p': 3}","('363', '384', '412', '543', '666', '844', '851', '1148', '1355', '1620', '1688', '1834', '1862', '2092', '2130', '2363', '2596', '2598', '2719', '2828', '2972', '3021', '3211', '3793')",24,0.0029818000000148004,0.0009925783919598602,3845.24609375,0.7849056603773585,0.7135678391959799,0.7245698924731183,"[[ 38  37]
 [ 20 104]]"
<class 'sklearn.neighbors._classification.KNeighborsClassifier'>,"{'n_jobs': -1, 'n_neighbors': 3, 'p': 3}","('363', '384', '412', '543', '666', '844', '851', '1148', '1355', '1620', '1688', '1834', '1862', '2092', '2130', '2363', '2596', '2598', '2719', '2828', '2972', '3021', '3211', '3793')",24,0.004238599999979442,0.0010040683417085875,3846.83984375,0.7865168539325842,0.7135678391959799,0.6960752688172043,"[[ 37  38]
 [ 19 105]]"
<class 'sklearn.neighbors._classification.KNeighborsClassifier'>,"{'n_jobs': -1, 'n_neighbors': 5, 'p': 2}","('363', '384', '412', '543', '666', '844', '851', '1148', '1355', '1620', '1688', '1834', '1862', '2092', '2130', '2363', '2596', '2598', '2719', '2828', '2972', '3021', '3211', '3793')",24,0.0031468999999901826,0.0009775668341709108,3849.56640625,0.7912087912087912,0.7135678391959799,0.7085483870967741,"[[ 34  41]
 [ 16 108]]"
<class 'sklearn.neighbors._classification.KNeighborsClassifier'>,"{'n_jobs': -1, 'n_neighbors': 5, 'p': 3}","('363', '384', '543', '666', '844', '851', '1148', '1355', '1620', '1688', '1834', '1862', '2092', '2130', '2596', '2598', '2719', '2828', '2972', '3021', '3211', '3793')",22,0.0037089999999864176,0.0010629306532662704,3855.453125,0.7835820895522388,0.7085427135678392,0.7258064516129032,"[[ 36  39]
 [ 19 105]]"
<class 'sklearn.neighbors._classification.KNeighborsClassifier'>,"{'n_jobs': -1, 'n_neighbors': 3, 'p': 3}","('363', '384', '543', '666', '844', '851', '1148', '1355', '1620', '1688', '1834', '1862', '2092', '2130', '2596', '2598', '2719', '2828', '2972', '3021', '3211', '3793')",22,0.0030833999999799744,0.0009688738693468574,3855.28125,0.7761194029850746,0.6984924623115578,0.6811290322580645,"[[ 35  40]
 [ 20 104]]"
<class 'sklearn.neighbors._classification.KNeighborsClassifier'>,"{'n_jobs': -1, 'n_neighbors': 5, 'p': 2}","('363', '384', '543', '666', '844', '851', '1148', '1355', '1620', '1688', '1834', '1862', '2092', '2130', '2596', '2598', '2719', '2828', '2972', '3021', '3211', '3793')",22,0.002904400000034002,0.0009798537688444737,3857.5078125,0.7927272727272728,0.7135678391959799,0.7019354838709677,"[[ 33  42]
 [ 15 109]]"
