3793,3265,3211,3143,3034,3021,2972,2828,2719,2708,2598,2596,2519,2363,2182,2130,2092,1960,1862,1834,1688,1620,1355,1148,851,844,666,543,412,384,363,Unnamed: 0,y
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33751868460388645,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4053811659192825,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4908533994265348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13781763826606877,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48639760837070256,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3113160298732635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21320000885008622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3402092675635277,1
0.7010128019992521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8092456244435107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4621823617339313,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3073243647234679,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.238063746513501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34768310911808675,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22630792227204785,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24275037369207775,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8276406978326606,0.0,0.0,0.0,0.0,0.0,0.35535449762927157,0.0,0.0,0.8285664456710031,0.044843049327354265,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6237897025509999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5069174354738781,0.34094619075167004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46666666666666673,1
0.36685454653963484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42349502854688875,0.0,0.0,0.5006019831002513,0.0,0.0,0.0,0.0,0.0,0.0,0.11390134529147984,1
0.44848003055746893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5223208872034061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3426008968609866,0
0.5620219972643806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5571314803359838,0.0,0.0,0.0,0.2526158445440957,0
0.0,0.0,0.0,0.0,0.0,0.0,0.3193394207560296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38480208975131924,0.0,0.0,0.0,0.0,0.0,0.43779523820029637,0.3477010952380084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4215246636771301,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5198663982864571,0.0,0.0,0.0,0.0,0.0,0.0,0.5293328771121694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2056801195814649,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11629297458893872,0
0.0,0.0,0.41413439071237024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41413439071237024,0.0,0.0,0.0,0.0,0.0,0.0,0.2558060228171462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43497757847533636,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37005857304287326,0.587807997538583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3276532137518685,0
0.0,0.0,0.0,0.0,0.0,0.39211492027284023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26399554841207734,0.0,0.0,0.0,0.0,0.0,0.0,0.26880276095238115,0.3615866056158522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6263079222720479,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4472346786248132,0
0.0,0.0,0.0,0.0,0.22131590646895713,0.26742130349462984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21675112299567179,0.37621000251866443,0.0,0.0,0.0,0.0,0.12330053818496241,0.195852893908056,0.0,0.0,0.555392901786858,0.0,0.0,0.32659550171438684,0.0,0.6221225710014948,1
0.0,0.0,0.0,0.0,0.0,0.0,0.14229800594493072,0.17845950231980506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43507082378217365,0.2926230776360169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43736920777279525,0
0.0,0.0,0.5875602587156218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5396016493777273,0.1814645877258789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5650224215246638,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02929745889387145,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03796711509715994,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8384617517473723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35504143663439675,0.0,0.0,0.18335212486921054,0.0,0.0,0.3538895266423376,0.0,0.0,0.0,0.0,0.0,0.45949177877429004,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20123343578978514,0.0,0.0,0.6013872131847454,0.0,0.0,0.0,0.0,0.0,0.9122766057636791,0.0,0.0,0.0,0.0,0.0,0.2012334357897851,0.0,0.0,0.11270553064275039,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7195814648729447,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8902840059790733,1
0.0,0.0,0.0,0.0,0.0,0.0,0.24783496781391928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5210762331838565,1
