algorithm,params,features,n_features,train_time,predict_time,mem_max,f1_weighted,balanced_accuracy,roc_auc_ovr_weighted,confusion_matrix
"KNeighborsClassifier(n_jobs=-1, n_neighbors=15)","OrderedDict([('n_neighbors', 15), ('p', 3)])","('sepal_length', 'sepal_width', 'petal_length', 'petal_width')",4,0.004266499999999951,0.011767683333333423,1893.43359375,0.9326599326599326,0.9333333333333332,0.9983333333333334,"[[10  0  0]
 [ 0 10  0]
 [ 0  2  8]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=15)","OrderedDict([('n_neighbors', 13), ('p', 2)])","('sepal_length', 'sepal_width', 'petal_length', 'petal_width')",4,0.004944000000008941,0.005830680000000162,1895.4140625,0.9326599326599326,0.9333333333333332,1.0,"[[10  0  0]
 [ 0 10  0]
 [ 0  2  8]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=15)","OrderedDict([('n_neighbors', 11), ('p', 2)])","('sepal_length', 'sepal_width', 'petal_length', 'petal_width')",4,0.0025315999999975247,0.005477300000000203,1898.0859375,0.9326599326599326,0.9333333333333332,0.9983333333333334,"[[10  0  0]
 [ 0 10  0]
 [ 0  2  8]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=15)","OrderedDict([('n_neighbors', 11), ('p', 3)])","('sepal_length', 'sepal_width', 'petal_length', 'petal_width')",4,0.004588100000006534,0.005745086666666547,1899.8515625,0.9326599326599326,0.9333333333333332,0.9933333333333333,"[[10  0  0]
 [ 0 10  0]
 [ 0  2  8]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=15)","OrderedDict([('n_neighbors', 3), ('p', 3)])","('sepal_length', 'sepal_width', 'petal_length', 'petal_width')",4,0.0064043999999938706,0.012794293333333448,1902.29296875,0.9326599326599326,0.9333333333333332,0.975,"[[10  0  0]
 [ 0 10  0]
 [ 0  2  8]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=15)","OrderedDict([('n_neighbors', 9), ('p', 2)])","('sepal_length', 'sepal_width', 'petal_length', 'petal_width')",4,0.0024927000000047883,0.004860250000000121,1905.77734375,0.9326599326599326,0.9333333333333332,0.9966666666666666,"[[10  0  0]
 [ 0 10  0]
 [ 0  2  8]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=15)","OrderedDict([('n_neighbors', 3), ('p', 2)])","('sepal_length', 'sepal_width', 'petal_length', 'petal_width')",4,0.0026174999999994952,0.004945393333332978,1908.77734375,0.9326599326599326,0.9333333333333332,0.975,"[[10  0  0]
 [ 0 10  0]
 [ 0  2  8]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=15)","OrderedDict([('n_neighbors', 17), ('p', 3)])","('sepal_length', 'sepal_width', 'petal_length', 'petal_width')",4,0.0025369999999895754,0.005202023333333253,1911.4609375,0.9326599326599326,0.9333333333333332,0.995,"[[10  0  0]
 [ 0 10  0]
 [ 0  2  8]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=15)","OrderedDict([('n_neighbors', 17), ('p', 2)])","('sepal_length', 'sepal_width', 'petal_length', 'petal_width')",4,0.002406199999995806,0.005209220000000414,1914.42578125,0.9326599326599326,0.9333333333333332,1.0,"[[10  0  0]
 [ 0 10  0]
 [ 0  2  8]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=15)","OrderedDict([('n_neighbors', 5), ('p', 3)])","('sepal_length', 'sepal_width', 'petal_length', 'petal_width')",4,0.002622799999983272,0.007612350000000371,1917.03125,0.9326599326599326,0.9333333333333332,0.9716666666666666,"[[10  0  0]
 [ 0 10  0]
 [ 0  2  8]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=15)","OrderedDict([('n_neighbors', 7), ('p', 2)])","('sepal_length', 'sepal_width', 'petal_length', 'petal_width')",4,0.003656900000009955,0.009409249999999739,1918.1953125,0.9326599326599326,0.9333333333333332,0.9966666666666666,"[[10  0  0]
 [ 0 10  0]
 [ 0  2  8]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=15)","OrderedDict([('n_neighbors', 15), ('p', 2)])","('sepal_length', 'sepal_width', 'petal_length', 'petal_width')",4,0.004882500000007894,0.005743066666666626,1919.5625,0.9326599326599326,0.9333333333333332,1.0,"[[10  0  0]
 [ 0 10  0]
 [ 0  2  8]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=15)","OrderedDict([('n_neighbors', 7), ('p', 3)])","('sepal_length', 'sepal_width', 'petal_length', 'petal_width')",4,0.0030319999999903757,0.010867279999999369,1922.71875,0.9326599326599326,0.9333333333333332,0.9949999999999998,"[[10  0  0]
 [ 0 10  0]
 [ 0  2  8]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=15)","OrderedDict([('n_neighbors', 5), ('p', 2)])","('sepal_length', 'sepal_width', 'petal_length', 'petal_width')",4,0.002536700000007386,0.005940646666666301,1925.953125,0.9326599326599326,0.9333333333333332,0.9966666666666666,"[[10  0  0]
 [ 0 10  0]
 [ 0  2  8]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=15)","OrderedDict([('n_neighbors', 9), ('p', 3)])","('sepal_length', 'sepal_width', 'petal_length', 'petal_width')",4,0.003077700000005734,0.006614943333333182,1928.16015625,0.9326599326599326,0.9333333333333332,0.9949999999999998,"[[10  0  0]
 [ 0 10  0]
 [ 0  2  8]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=15)","OrderedDict([('n_neighbors', 13), ('p', 3)])","('sepal_length', 'sepal_width', 'petal_length', 'petal_width')",4,0.002589499999999134,0.005326303333333726,1931.5703125,0.9326599326599326,0.9333333333333332,0.9949999999999999,"[[10  0  0]
 [ 0 10  0]
 [ 0  2  8]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=15)","OrderedDict([('n_neighbors', 15), ('p', 3)])","('sepal_length', 'sepal_width', 'petal_width')",3,0.0024486000000081276,0.005553776666666484,1987.59765625,0.9326599326599326,0.9333333333333332,0.9716666666666666,"[[10  0  0]
 [ 0 10  0]
 [ 0  2  8]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=15)","OrderedDict([('n_neighbors', 13), ('p', 2)])","('sepal_length', 'sepal_width', 'petal_width')",3,0.0028742000000079315,0.004608580000000491,1989.75390625,0.9326599326599326,0.9333333333333332,0.9783333333333334,"[[10  0  0]
 [ 0 10  0]
 [ 0  2  8]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=15)","OrderedDict([('n_neighbors', 11), ('p', 2)])","('sepal_length', 'sepal_width', 'petal_width')",3,0.0024128999999959433,0.00513368000000014,1992.7109375,0.9326599326599326,0.9333333333333332,0.9700000000000001,"[[10  0  0]
 [ 0 10  0]
 [ 0  2  8]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=15)","OrderedDict([('n_neighbors', 11), ('p', 3)])","('sepal_length', 'sepal_width', 'petal_width')",3,0.002758700000015324,0.007686623333334334,1995.5703125,0.9326599326599326,0.9333333333333332,0.9700000000000001,"[[10  0  0]
 [ 0 10  0]
 [ 0  2  8]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=15)","OrderedDict([('n_neighbors', 3), ('p', 3)])","('sepal_length', 'sepal_width', 'petal_width')",3,0.0026601999999797954,0.0053067700000004455,1997.78515625,0.9326599326599326,0.9333333333333332,0.9433333333333334,"[[10  0  0]
 [ 0 10  0]
 [ 0  2  8]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=15)","OrderedDict([('n_neighbors', 9), ('p', 2)])","('sepal_length', 'sepal_width', 'petal_width')",3,0.0029944000000341475,0.005042893333334557,2001.03515625,0.9326599326599326,0.9333333333333332,0.9533333333333334,"[[10  0  0]
 [ 0 10  0]
 [ 0  2  8]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=15)","OrderedDict([('n_neighbors', 17), ('p', 2)])","('sepal_length', 'sepal_width', 'petal_width')",3,0.0024892999999792664,0.005118756666665073,2003.81640625,0.9326599326599326,0.9333333333333332,0.9716666666666666,"[[10  0  0]
 [ 0 10  0]
 [ 0  2  8]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=15)","OrderedDict([('n_neighbors', 5), ('p', 2)])","('sepal_length', 'sepal_width', 'petal_width')",3,0.0032519000000093,0.005027593333333395,2007.09375,0.9326599326599326,0.9333333333333332,0.9666666666666667,"[[10  0  0]
 [ 0 10  0]
 [ 0  2  8]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=15)","OrderedDict([('n_neighbors', 7), ('p', 3)])","('sepal_length', 'sepal_width', 'petal_width')",3,0.0038608000000408538,0.0052257499999996074,2009.7578125,0.8997493734335841,0.9,0.9599999999999999,"[[10  0  0]
 [ 0  9  1]
 [ 0  2  8]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=15)","OrderedDict([('n_neighbors', 9), ('p', 3)])","('sepal_length', 'sepal_width', 'petal_width')",3,0.003253400000005513,0.005100463333332072,2013.73828125,0.9326599326599326,0.9333333333333332,0.9550000000000001,"[[10  0  0]
 [ 0 10  0]
 [ 0  2  8]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=15)","OrderedDict([('n_neighbors', 17), ('p', 3)])","('sepal_length', 'sepal_width', 'petal_width')",3,0.002491599999984828,0.005164919999998574,2017.06640625,0.9326599326599326,0.9333333333333332,0.975,"[[10  0  0]
 [ 0 10  0]
 [ 0  2  8]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=15)","OrderedDict([('n_neighbors', 7), ('p', 2)])","('sepal_length', 'sepal_width', 'petal_width')",3,0.003784300000006624,0.005185353333333372,2019.62109375,0.8997493734335841,0.9,0.9599999999999999,"[[10  0  0]
 [ 0  9  1]
 [ 0  2  8]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=15)","OrderedDict([('n_neighbors', 5), ('p', 3)])","('sepal_length', 'sepal_width', 'petal_width')",3,0.0024526999999920918,0.005413953333334121,2022.53125,0.9326599326599326,0.9333333333333332,0.9633333333333333,"[[10  0  0]
 [ 0 10  0]
 [ 0  2  8]]"
